Collection Name,Title,Part,Name,Name URI,Resource Type,Resource Type URI,Genre,Genre URI,Place Created,Publisher,Date Issued,Date Created,Date Captured,Edition,Issuance,Frequency,Language Term,Language Term URI,Language Term Type,Extent,Physical Description Note,Form#1,Form URI#1,Form#2,Form URI#2,Internet Media Type,Digital Origin,Abstract,Table of Contents,Note,Note Type,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Topic#5,Subject Topic URI#5,Subject Topic#6,Subject Topic URI#6,Subject Name#1,Subject Name URI#1,Subject Name#2,Subject Name URI#2,Subject Name#3,Subject Name URI#3,Subject Name#4,Subject Name URI#4,Subject Geographic#1,Subject Geographic URI#1,Subject Temporal#1,Subject Temporal URI#1,Subject Title#1,Subject Title URI#1,Subject Genre#1,Subject Genre URI#1,Identifier,Identifier LUNA,Identifier ARK,Physical Location,Physical Location Type,Shelf Locator,Related Item,Related Item Type,Related Item Identifier,Related Item Location,Access Condition,Access Condition URI
CU Museum of Natural History: Earl Morris papers,Two men standing on and near scaffolding,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,The structure in this image is the tower at Tseyaakini/Mummy Cave.,,"From enclosure: Del Muerto 1932, 4-1982-DM32-16",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Historic buildings--Conservation and restoration,http://id.worldcat.org/fast/957729,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_123.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Tower at Tseyaakini/Mummy Cave from West,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Mummy Cave Tower Repair 1932, 4-1982-DM32-17",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Historic buildings--Conservation and restoration,http://id.worldcat.org/fast/957729,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_124.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Group portrait on canyon floor belwo Tseyaakini/Mummy Cave,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932-09,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,A. V. Kidder is 4th from the left. Earl Morris is 5th from the left.,,"From enclosure: Del Muerto 1924-32, Sept. 1932, 4-1982-DM32-18",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Portraits,http://id.worldcat.org/fast/1072324,Extinct cities,http://id.worldcat.org/fast/918959,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_125.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Distant view of Tseyaakini/Mummy Cave,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-19",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Dwellings,http://id.worldcat.org/fast/899978,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_126.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Sticks lined up in studio setting,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,lithics,http://vocab.getty.edu/page/aat/300379567,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,"These sticks, called prayer sticks by Morris, were found embedded in a wall of the tower at Tseyaakini/Mummy Cave.",,"From enclosure: Prayer Sticks, Mummy Cave Towers, 4-1982-DM32-20",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Tools,http://id.worldcat.org/fast/1152598,Weapons,http://id.worldcat.org/fast/1173008,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_127.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Sticks lined up in studio setting,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,lithics,http://vocab.getty.edu/page/aat/300379567,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,"These sticks, called prayer sticks by Morris, were found embedded in a wall of the tower at Tseyaakini/Mummy Cave.",,"From enclosure: Prayer Sticks, Mummy Cave Tower, 4-1982-DM32-21",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Tools,http://id.worldcat.org/fast/1152598,Weapons,http://id.worldcat.org/fast/1173008,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_128.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Sticks lined up in studio setting,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,lithics,http://vocab.getty.edu/page/aat/300379567,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,"These sticks, called prayer sticks by Morris, were found embedded in a wall of the tower at Tseyaakini/Mummy Cave.",,"From enclosure: Prayer Sticks, Mummy Cave Tower, 4-1982-DM32-22",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Tools,http://id.worldcat.org/fast/1152598,Weapons,http://id.worldcat.org/fast/1173008,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_129.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Sticks lined up in studio setting,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,lithics,http://vocab.getty.edu/page/aat/300379567,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,"These sticks, called prayer sticks by Morris, were found embedded in a wall of the tower at Tseyaakini/Mummy Cave.",,"From enclosure: Prayer Sticks, Mummy Cave Towers, 4-1982-DM32-23",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Tools,http://id.worldcat.org/fast/1152598,Weapons,http://id.worldcat.org/fast/1173008,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_130.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Sticks lined up in studio setting,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,lithics,http://vocab.getty.edu/page/aat/300379567,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,"These sticks, called prayer sticks by Morris, were found embedded in a wall of the tower at Tseyaakini/Mummy Cave.",,"From enclosure: Prayer Sticks, Mummy Cave Tower, 4-1982-DM32-24",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Tools,http://id.worldcat.org/fast/1152598,Weapons,http://id.worldcat.org/fast/1173008,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_131.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Sticks lined up in studio setting,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,lithics,http://vocab.getty.edu/page/aat/300379567,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,"These sticks, called prayer sticks by Morris, were found embedded in a wall of the tower at Tseyaakini/Mummy Cave.",,"From enclosure: Prayer Sticks, Mummy Cave Tower, 4-1982-DM32-25, 3 prints",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Tools,http://id.worldcat.org/fast/1152598,Weapons,http://id.worldcat.org/fast/1173008,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_132.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Sticks lined up in studio setting,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,lithics,http://vocab.getty.edu/page/aat/300379567,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,"These sticks, called prayer sticks by Morris, were found embedded in a wall of the tower at Tseyaakini/Mummy Cave.",,"From enclosure: Prayer Sticks, Mummy Cave Tower, 4-1982-DM32-26",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Tools,http://id.worldcat.org/fast/1152598,Weapons,http://id.worldcat.org/fast/1173008,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_133.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Petroglyphs including numerous horses,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,"Other figures include people on horseback, deer with antlers, and bird resembling a rooster.",,"From enclosure: Del Muerto 1932, 4-1982-DM32-27",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Petroglyphs,http://id.worldcat.org/fast/1059252,,,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_134.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Petroglyphs including human figure with gun and four-legged animals,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-28",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Petroglyphs,http://id.worldcat.org/fast/1059252,,,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_135.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Faint petroglyphs including figure with bow,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-29",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Petroglyphs,http://id.worldcat.org/fast/1059252,,,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_136.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Petroglyphs including four-legged animals and bird,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-30",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Petroglyphs,http://id.worldcat.org/fast/1059252,,,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_137.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Faint petroglyphs,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-31",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Petroglyphs,http://id.worldcat.org/fast/1059252,,,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_138.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Faint petroglyphs including figures on horseback,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,"From enclosure: Del Muerto 1932, 4-1982-DM32-32",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Petroglyphs,http://id.worldcat.org/fast/1059252,,,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_139.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Prayer sticks embedded in wall,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,These sticks were found at Tseyaakini/Mummy Cave.,,"From enclosure: Del Muerto 1932, 4-1982-DM32-33",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Tools,http://id.worldcat.org/fast/1152598,,,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_140.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Prayer sticks embedded in wall,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1932,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,These sticks were found at Tseyaakini/Mummy Cave.,,"From enclosure: Del Muerto 1932, 4-1982-DM32-34",,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Tools,http://id.worldcat.org/fast/1152598,,,,,,,,,,,"Canyon Del Muerto (Apache, Arizona, United States, North America) (valley)",GNIS: 2434,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.04_006_141.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
